q1,q2,v1,v2,viable
3.7039998873579885,2.910878353992783,-1.134772173313948,-0.12866060470380525,1.0
3.018703839230768,3.197662405605141,1.8076927930566438,-4.179011650961182,1.0
3.8642921828216465,3.6147383933167525,-4.135674250440817,-3.203456786355103,1.0
3.5682139283563417,3.293709574519683,1.4722022240951276,-0.9264510510889323,1.0
2.8550325751810735,2.3992192416812244,1.7225757223839508,1.1662112150838126,1.0
3.2506338836453326,3.4432705051498846,1.5256520567448817,-4.173824295450346,1.0
2.7985230376925343,3.0463650384101557,-0.7383949672551253,2.146289603194848,1.0
2.5436615314996844,2.7017641020409138,0.7823276222118203,2.3177727585374956,1.0
3.05967469175072,3.3301544529726352,-0.44195866456732347,-1.347767522363739,1.0
3.6530764420051955,3.792591757558049,-3.3209003149069076,0.5059831289312751,1.0
3.6614817771043215,3.187201729859396,-2.448046255520964,4.8958113402847285,1.0
3.8788181453901402,2.9475932356286703,-1.0255533215545647,3.4394510507852694,1.0
2.9586235469852094,3.3645632811858612,4.064937225617793,-2.2533765084020168,1.0
2.6406516724014906,3.909293612843288,0.23144545039634679,-4.543071186968746,1.0
3.9049459296239473,3.06972451669685,-3.877044830245218,-0.5104893233408703,1.0
3.2971734312428422,3.072244456263526,1.403827540625283,0.15826646324482496,1.0
3.6939357415266585,3.4138536158858725,-2.9528710758257315,-0.8605663893639424,1.0
3.8831168092359523,3.193648358002973,-3.270219569236323,2.5761083271234053,1.0
3.809289601053389,3.2895390785799288,-3.771744435270352,3.2694304280803763,1.0
2.569121817565922,2.8087302663955005,2.1628655130814156,-4.151429874090704,1.0
2.779541801328349,2.627993463101199,4.821191085031964,-1.2741622167027717,1.0
3.386119004259667,2.7527223128881273,-1.2168074999011758,1.809504787252001,1.0
2.8270653342544523,2.378244279033489,2.640507589124441,3.313942842887357,1.0
2.7528341624549597,3.099149410921563,1.6873667656905056,2.4297176042076725,1.0
2.9139925266458664,2.8545220799831537,-0.09907137826088075,-1.0058503972441706,1.0
3.5384656693717726,3.124805728711145,-2.985461978979065,-1.3786705858025723,1.0
3.500868739539368,2.724682236246384,-1.2265284158021945,2.7507774501352316,1.0
3.697262817349322,3.681864132023719,-1.5887011889309495,-5.348343935070483,1.0
2.785717032407427,2.74817063271705,2.0247770072131708,4.617023878998378,1.0
