q1,q2,v1,v2,viable
2.5918139392115793,3.141592653589793,-10.0,-3.0,0.0
2.5918139392115793,3.141592653589793,-10.0,-2.0,0.0
2.5918139392115793,3.141592653589793,-10.0,-1.0,0.0
2.5918139392115793,3.141592653589793,-10.0,0.0,0.0
2.5918139392115793,3.141592653589793,-10.0,1.0,0.0
2.5918139392115793,3.141592653589793,-10.0,2.0,0.0
2.5918139392115793,3.141592653589793,-10.0,3.0,0.0
2.5918139392115793,3.141592653589793,-10.0,4.0,0.0
2.5918139392115793,3.141592653589793,-10.0,5.0,0.0
2.5918139392115793,3.141592653589793,-10.0,6.0,0.0
2.5918139392115793,3.141592653589793,-10.0,7.0,0.0
2.5918139392115793,3.141592653589793,-10.0,8.0,0.0
2.5918139392115793,3.141592653589793,-10.0,9.0,0.0
2.5918139392115793,3.141592653589793,-10.0,10.0,0.0
2.5918139392115793,3.220132469929538,-10.0,-10.0,0.0
2.5918139392115793,3.220132469929538,-10.0,-9.0,0.0
2.5918139392115793,3.220132469929538,-10.0,-8.0,0.0
2.5918139392115793,3.220132469929538,-10.0,-7.0,0.0
2.5918139392115793,3.220132469929538,-10.0,-6.0,0.0
2.5918139392115793,3.220132469929538,-10.0,-5.0,0.0
2.5918139392115793,3.220132469929538,-10.0,-4.0,0.0
2.5918139392115793,3.220132469929538,-10.0,-3.0,0.0
2.5918139392115793,3.220132469929538,-10.0,-2.0,0.0
2.5918139392115793,3.220132469929538,-10.0,-1.0,0.0
2.5918139392115793,3.220132469929538,-10.0,0.0,0.0
2.5918139392115793,3.220132469929538,-10.0,1.0,0.0
2.5918139392115793,3.220132469929538,-10.0,2.0,0.0
2.5918139392115793,3.220132469929538,-10.0,3.0,0.0
2.5918139392115793,3.220132469929538,-10.0,4.0,0.0
2.5918139392115793,3.220132469929538,-10.0,5.0,0.0
2.5918139392115793,3.220132469929538,-10.0,6.0,0.0
2.5918139392115793,3.220132469929538,-10.0,7.0,0.0
2.5918139392115793,3.220132469929538,-10.0,8.0,0.0
2.5918139392115793,3.220132469929538,-10.0,9.0,0.0
2.5918139392115793,3.220132469929538,-10.0,10.0,0.0
2.5918139392115793,3.2986722862692828,-10.0,-10.0,0.0
2.5918139392115793,3.2986722862692828,-10.0,-9.0,0.0
2.5918139392115793,3.2986722862692828,-10.0,-8.0,0.0
2.5918139392115793,3.2986722862692828,-10.0,-7.0,0.0
2.5918139392115793,3.2986722862692828,-10.0,-6.0,0.0
2.5918139392115793,3.2986722862692828,-10.0,-5.0,0.0
2.5918139392115793,3.2986722862692828,-10.0,-4.0,0.0
2.5918139392115793,3.2986722862692828,-10.0,-3.0,0.0
2.5918139392115793,3.2986722862692828,-10.0,-2.0,0.0
2.5918139392115793,3.2986722862692828,-10.0,-1.0,0.0
2.5918139392115793,3.2986722862692828,-10.0,0.0,0.0
2.5918139392115793,3.2986722862692828,-10.0,1.0,0.0
2.5918139392115793,3.2986722862692828,-10.0,2.0,0.0
2.5918139392115793,3.2986722862692828,-10.0,3.0,0.0
2.5918139392115793,3.2986722862692828,-10.0,4.0,0.0
2.5918139392115793,3.2986722862692828,-10.0,5.0,0.0
2.5918139392115793,3.2986722862692828,-10.0,6.0,0.0
2.5918139392115793,3.2986722862692828,-10.0,7.0,0.0
2.5918139392115793,3.2986722862692828,-10.0,8.0,0.0
2.5918139392115793,3.2986722862692828,-10.0,9.0,0.0
2.5918139392115793,3.2986722862692828,-10.0,10.0,0.0
2.5918139392115793,3.3772121026090276,-10.0,-10.0,0.0
2.5918139392115793,3.3772121026090276,-10.0,-9.0,0.0
2.5918139392115793,3.3772121026090276,-10.0,-8.0,0.0
2.5918139392115793,3.3772121026090276,-10.0,-7.0,0.0
2.5918139392115793,3.3772121026090276,-10.0,-6.0,0.0
2.5918139392115793,3.3772121026090276,-10.0,-5.0,0.0
2.5918139392115793,3.3772121026090276,-10.0,-4.0,0.0
2.5918139392115793,3.3772121026090276,-10.0,-3.0,0.0
2.5918139392115793,3.3772121026090276,-10.0,-2.0,0.0
2.5918139392115793,3.3772121026090276,-10.0,-1.0,0.0
2.5918139392115793,3.3772121026090276,-10.0,0.0,0.0
2.5918139392115793,3.3772121026090276,-10.0,1.0,0.0
2.5918139392115793,3.3772121026090276,-10.0,2.0,0.0
2.5918139392115793,3.3772121026090276,-10.0,3.0,0.0
2.5918139392115793,3.3772121026090276,-10.0,4.0,0.0
2.5918139392115793,3.3772121026090276,-10.0,5.0,0.0
2.5918139392115793,3.3772121026090276,-10.0,6.0,0.0
2.5918139392115793,3.3772121026090276,-10.0,7.0,0.0
2.5918139392115793,3.3772121026090276,-10.0,8.0,0.0
2.5918139392115793,3.3772121026090276,-10.0,9.0,0.0
2.5918139392115793,3.3772121026090276,-10.0,10.0,0.0
2.5918139392115793,3.4557519189487724,-10.0,-10.0,0.0
2.5918139392115793,3.4557519189487724,-10.0,-9.0,0.0
2.5918139392115793,3.4557519189487724,-10.0,-8.0,0.0
2.5918139392115793,3.4557519189487724,-10.0,-7.0,0.0
2.5918139392115793,3.4557519189487724,-10.0,-6.0,0.0
2.5918139392115793,3.4557519189487724,-10.0,-5.0,0.0
2.5918139392115793,3.4557519189487724,-10.0,-4.0,0.0
2.5918139392115793,3.4557519189487724,-10.0,-3.0,0.0
2.5918139392115793,3.4557519189487724,-10.0,-2.0,0.0
2.5918139392115793,3.4557519189487724,-10.0,-1.0,0.0
2.5918139392115793,3.4557519189487724,-10.0,0.0,0.0
2.5918139392115793,3.4557519189487724,-10.0,1.0,0.0
2.5918139392115793,3.4557519189487724,-10.0,2.0,0.0
2.5918139392115793,3.4557519189487724,-10.0,3.0,0.0
2.5918139392115793,3.4557519189487724,-10.0,4.0,0.0
2.5918139392115793,3.4557519189487724,-10.0,5.0,0.0
2.5918139392115793,3.4557519189487724,-10.0,6.0,0.0
2.5918139392115793,3.4557519189487724,-10.0,7.0,0.0
2.5918139392115793,3.4557519189487724,-10.0,8.0,0.0
2.5918139392115793,3.4557519189487724,-10.0,9.0,0.0
2.5918139392115793,3.4557519189487724,-10.0,10.0,0.0
2.5918139392115793,3.5342917352885173,-10.0,-10.0,0.0
2.5918139392115793,3.5342917352885173,-10.0,-9.0,0.0
2.5918139392115793,3.5342917352885173,-10.0,-8.0,0.0
