q1,q2,v1,v2,viable
2.4277567622066263,2.917292200767991,7.096709931105188,-1.7140178278723326,1.0
3.0297291583401664,3.466544409388524,-0.2394754898855993,3.430216627793026,1.0
3.652346963437458,3.8932318346408623,2.5276229082643518,-3.4628192271226883,1.0
3.4428680709881707,2.8626977258188604,-4.284732144764572,6.293580373047217,1.0
3.3550962585159363,3.0264687245985344,-2.068423366198198,0.9573961760623568,1.0
2.5844117784106992,2.7189127659544328,-3.458786391050377,4.482775705614678,1.0
2.923268967720487,3.2413375811019334,1.145062200955568,-3.3483071648884337,1.0
3.30063026101661,3.7517806806928338,4.634071986039125,-3.5158785564450046,1.0
3.5213993646732913,2.690555750540538,0.3439822301585629,-2.163561116145245,1.0
3.5406442029079632,2.979760765312044,0.48490752769297707,2.5562244570681347,1.0
3.4939863189359452,2.654237332328346,-5.791045230983613,2.3486092814491997,1.0
3.428184792000563,3.493159272649012,1.0429921769172203,0.04399122172099723,1.0
3.0814600073761427,2.8309249383553867,-0.6491253611580419,-1.798885349309442,1.0
3.439388017194689,3.7509411329912004,2.1254821932132373,-9.080971197800459,1.0
3.3526848609976536,3.00816432223115,-6.647432693321161,7.805340657613865,1.0
3.5233627741720324,3.232468668897753,4.032134848671642,-3.947153246293624,1.0
2.8377990556647856,3.424110584946651,-2.7533125896386164,1.802861716050213,1.0
2.612298363692638,3.7483981026753943,6.678100509037318,-6.322356262327635,1.0
3.236869192479732,3.0180185792726193,-2.546076213502393,5.235057470777676,1.0
3.384386670470235,2.5672737688698923,-0.8848281762037953,-1.5094477733920648,1.0
2.7475851844540515,3.3728108804323984,-1.6531493291887127,2.9005549418898458,1.0
2.8551194151959933,3.8346071052513393,3.968970631688064,-0.8499855569504238,1.0
3.3682232176509768,2.534902538366775,-0.49121808672764544,-1.7391444652035055,1.0
2.8851741404970794,3.7186629146467745,-0.46931489868020826,-4.533714571794034,1.0
2.8720965576992006,3.7800607905259413,-0.5680189603415755,-1.959560176183249,1.0
2.6745498912777115,2.4898673119068775,-4.350580257556597,5.208960994872044,1.0
3.759596816968796,3.7294133270963363,-6.054822154742072,4.2609053963748735,1.0
2.769804011683168,3.2599176026105168,-2.014237431367336,3.0315050925858156,1.0
3.3169267238555493,3.7996729343466233,-1.8296167902440157,2.592407618064801,1.0
2.6538673988827877,3.015322966883931,1.4617440811519486,2.869008069983341,1.0
3.3566069111401813,2.3862939861319488,-4.565577355583161,6.776918500449817,1.0
2.390057486886898,3.077867955660763,6.307753431610131,1.604520724560265,1.0
3.4848805878337874,2.6743917849201986,2.7668184524819353,-0.109892098040552,1.0
3.4354630483625344,3.669477737585143,3.7319177657688485,-6.547500804792641,1.0
2.3985155183995936,2.389248417765725,0.09290317669871939,8.894209569605355,1.0
3.923662799652698,3.0659662954762346,-6.641521801704203,4.206141597125782,1.0
2.4633916421649427,2.5735777352600744,2.5097524893014054,0.10333940562545152,1.0
3.6026166181335695,2.7672688015893163,-5.211553563853741,4.7044067325043475,1.0
3.358282593481475,3.045430208968751,-3.190446300530983,-1.8965321602565215,1.0
2.8755886750016977,2.7503717788008033,5.581914461540949,-4.8151868482001525,1.0
3.090820350321356,3.2106597060835265,-1.6756089024588974,2.7492964490678276,1.0
3.0906809398618034,2.587574733446865,-3.5850613044107194,4.718114903959503,1.0
2.677485251737169,2.828525633418939,2.9696200778365007,3.2144159852155045,1.0
3.3736109251051607,3.795377153346037,-0.8240447665597994,1.2391366918923286,1.0
3.297174789052661,3.8660967478914525,1.871367765922212,-0.8301007055976868,1.0
3.1473765116776296,3.4812890709544693,5.705536634788903,-5.594901158567136,1.0
3.524700070982281,2.750188862083452,-3.900465159669606,6.343619408937322,1.0
3.7091479463015453,3.184570722978367,1.360957428837132,-3.043868941898584,1.0
3.0947547998392007,3.5547754676861993,5.483356499042792,-4.784154620927805,1.0
3.481245398780212,2.665041181052536,3.345911522329942,-1.0945761467042718,1.0
3.1140964893057372,3.1583426693240306,-4.1658075840038205,6.464371484252787,1.0
3.0583736950809035,2.5587496980434263,0.4057177532280072,-0.7614894949451774,1.0
3.827948055468764,3.461437550275872,-5.4066140610136575,5.724488743889886,1.0
3.2167990240125643,2.4303504758402483,-5.015683629867851,7.059349120055806,1.0
3.7744979314370335,3.1770152868054016,-7.26483511859537,4.0284321888342856,1.0
3.852862817313827,2.941006086302191,-5.424864525002722,6.784869657973566,1.0
3.4028712416542946,3.329783967112635,3.5128677916958573,-2.3958737167107858,1.0
2.7820261830343247,2.953818814374139,5.796542531263869,-4.74542221927178,1.0
2.7408744838320898,2.524271028414915,3.862828862527323,0.10720180773212462,1.0
3.483129818001441,3.8082620999609045,-6.796221261920012,2.4861772170856717,1.0
3.6389541050409875,3.19370362127493,-5.739147830401445,4.064626620442249,1.0
2.537691513336774,2.6034794703430353,8.784371621420902,-2.6769111271856367,1.0
2.6428629111509547,3.8284177041486167,6.179083112334354,-2.6733557857250956,1.0
2.3789583972097743,2.5128891694713165,1.65924009323499,-1.6120062955542576,1.0
3.275002726960594,2.991654774706167,-5.847500550719609,2.106522218526834,1.0
3.6302474787704035,3.0483204893352913,-3.1662695627511432,2.119695915393242,1.0
3.907724987582381,3.173525309757736,-3.8774189450391354,3.7180397998756938,1.0
2.9047618752597204,2.4508817099049707,2.3400610746525423,3.7148610333939303,1.0
3.5303796220163157,3.1668774594966838,-4.47868466008023,4.264496059540415,1.0
2.6479482458227226,2.4695138966775665,2.7539346158727653,2.2972760611791045,1.0
2.5346811321564693,3.6463168626858957,3.682323852459131,-6.594567119253282,1.0
3.2710502615045898,2.6684655454988535,0.5987934294481683,-0.6724119618086721,1.0
3.3553363886856866,3.460739643194299,-5.227395224263858,4.591761131323251,1.0
3.8903032125885404,2.426940500317377,-4.33423988626317,3.884437651081548,1.0
3.7063660349364063,3.780206788085745,-5.269586579771253,-1.6076877111961032,1.0
3.1520536939064705,3.0846351585225347,-1.81888238890431,0.6523989317711791,1.0
2.807895986750839,3.7623012878960402,0.6514988572555218,-5.914472416572336,1.0
2.5523547311065387,3.1088918790321323,5.235462530487409,-6.587695176779558,1.0
3.7385814618056967,2.555361021424904,-4.951465395277259,4.662950246747501,1.0
3.6525880651994047,2.6151399607738184,0.3839595898185184,2.8693889320492723,1.0
